"Location_name","Status","Priority","Address","City","State","Zip_code","Country","Phone","Email","Website","Facebook","Instagram","YouTube","Twitter","LinkedIn","Fax","Img","Tags","Products","Description","Lat","Lng","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","Sunday","Position_loca","Position_phone","Position_fax","Position_email","Position_web","Position_social","Marker"
"ÜMİT ECZANESİ","active","10000","ERDEMLİ","MERSİN","","","Türkiye","3245153233","","","","","","","","","","Eczane","","","36.6058189","34.310167","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"AYSEL ECZANESI","active","10000","İSTANBUL HAVALIMANI","İSTANBUL","","","Türkiye","","","","","","","","","","","Eczane","","","41.2768187","28.7301397","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"SEL ECZANESİ","active","10000","NİLÜFER","BURSA","","","Türkiye","","","","","","","","","","","Eczane","","","40.1885281","29.0609636","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"DENİZKIZI ECZANESİ","active","10000","NİLÜFER","BURSA","","","Türkiye","2244536300","","","","","","","","","","Eczane","","","40.1885281","29.0609636","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"PROTEIN ECZANESI","active","10000","BORNOVA","İZMİR","","","Türkiye","2324616538","","","","","","","","","","Eczane","","","38.470982","27.21769","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"İLİM ECZANESİ","active","10000","ADAPAZARI","SAKARYA","","","Türkiye","2642212919","","","","","","","","","","Eczane","","","40.788855","30.405954","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ULUÖNDER ECZANESİ","active","10000","TEPEBAŞI","ESKİŞEHİR","","","Türkiye","2223352614","","","","","","","","","","Eczane","","","39.873146","30.5739579","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"NİSA ECZANESİ","active","10000","HENDEK","SAKARYA","","","Türkiye","5343572884","","","","","","","","","","Eczane","","","40.795053","30.744706","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ÇİĞLİ DEVA ECZANESİ","active","10000","ÇİĞLİ","İZMİR","","","Türkiye","2323292255","","","","","","","","","","Eczane","","","38.4950276","26.9970153","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"EGE ECZANESİ","active","10000","ÇUKUROVA","ADANA","","","Türkiye","3222486699","","","","","","","","","","Eczane","","","37.0840599","35.1928634","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YENER ECZANESİ","active","10000","Merkez","ADANA","","","Türkiye","","","","","","","","","","","Eczane","","","36.9914194","35.3308285","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"SİTE ECZANESİ","active","10000","BEYLİKDÜZÜ","İSTANBUL","","","Türkiye","2129248151","","","","","","","","","","Eczane","","","40.9910381","28.6498144","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"KARADAĞ ECZANESİ","active","10000","ALTINDAĞ","ANKARA","","","Türkiye","3125025072","","","","","","","","","","Eczane","","","40.0092683","32.9833371","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ÇAĞAN ECZANESİ","active","10000","SARIYER","İSTANBUL","","","Türkiye","2122995402","","","","","","","","","","Eczane","","","41.1622917","29.0474203","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"BİRSU ECZANESİ","active","10000","KADIKÖY","İSTANBUL","","","Türkiye","2165656441","","","","","","","","","","Eczane","","","40.9818744","29.0576298","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"BAHAR ECZANESİ","active","10000","KUŞADASI","AYDIN","","","Türkiye","6892068117","","","","","","","","","","Eczane","","","37.857913","27.261015","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"MERİÇ ECZANESİ","active","10000","MERİÇ","EDİRNE","","","Türkiye","","","","","","","","","","","Eczane","","","41.191049","26.418175","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"MASLAK SANAYİ ECZANESİ","active","10000","İSTANBUL HAVALIMANI","İSTANBUL","","","Türkiye","","","","","","","","","","","Eczane","","","41.2768187","28.7301397","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"BERAT ECZANESİ","active","10000","MERKEZ","MALATYA","","","Türkiye","4572068117","","","","","","","","","","Eczane","","","38.3553627","38.33352470000001","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"VALİKONAĞI ECZANESİ","active","10000","ŞİŞLİ","İSTANBUL","","","Türkiye","2122244590","","","","","","","","","","Eczane","","","41.0536216","28.9819731","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"HATİPOĞLU ECZANESİ","active","10000","MERKEZ","EDİRNE","","","Türkiye","2842138822","","","","","","","","","","Eczane","","","41.7","26.5609857","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"FEYIZ ECZANESI","active","10000","Merkez","","","","Türkiye","","","","","","","","","","","Eczane","","","38.963745","35.243322","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"OGUZ ECZANESI","active","10000","YENİMAHALLE","ANKARA","","","Türkiye","","","","","","","","","","","Eczane","","","40.0129334","32.740723","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"NAZ ECZANESİ","active","10000","BUCA","İZMİR","","","Türkiye","2324520149","","","","","","","","","","Eczane","","","38.3337361","27.2911248","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"DUYGU ECZANESİ","active","10000","MERKEZ","ÇORUM","","","Türkiye","3642131402","","","","","","","","","","Eczane","","","40.54992560000001","34.9537242","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"OKYANUS ECZANESI","active","10000","İSTANBUL HAVALIMANI","İSTANBUL","","","Türkiye","","","","","","","","","","","Eczane","","","41.2768187","28.7301397","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"DIKMEN ECZANESI","active","10000","TİREBOLU","BOLU","","","Türkiye","","","","","","","","","","","Eczane","","","41.007457","38.814595","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"TURKER ECZANESI","active","10000","ANTALYA HAVALIMANI","ANTALYA","","","Türkiye","","","","","","","","","","","Eczane","","","36.9086961","30.7981855","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ÖZGÜR DEMİR ECZANESİ","active","10000","MEZİTLİ","MERSİN","","","Türkiye","3243588856","","","","","","","","","","Eczane","","","36.8573692","34.3976356","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"LULEBURGAZ GUNES ECZANESI","active","10000","LÜLEBURGAZ","KIRKLARELİ","","","Türkiye","2884130386","","","","","","","","","","Eczane","","","41.402742","27.365646","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"VEHBA ECZANESI","active","10000","HATAY HAVALIMANI","HATAY","","","Türkiye","3262455080","","","","","","","","","","Eczane","","","36.3640707","36.2815467","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YONCA ECZANESİ","active","10000","ÜSKÜDAR","İSTANBUL","","","Türkiye","2163163544","","","","","","","","","","Eczane","","","41.032236","29.031938","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ÇALIŞKAN ECZANESİ","active","10000","NİLÜFER","BURSA","","","Türkiye","2245030164","","","","","","","","","","Eczane","","","40.1885281","29.0609636","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"NURAN ECZANESİ","active","10000","DARICA","KOCAELİ","","","Türkiye","5413101686","","","","","","","","","","Eczane","","","40.7738633","29.4002978","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"REYHAN ECZANESİ","active","10000","MERKEZ","DÜZCE","","","Türkiye","3804117271","","","","","","","","","","Eczane","","","40.83872","31.162609","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"FLORA ECZANESİ","active","10000","NİLÜFER","BURSA","","","Türkiye","6678682304","","","","","","","","","","Eczane","","","40.1885281","29.0609636","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"UTKU ECZANESİ","active","10000","MERKEZ","DÜZCE","","","Türkiye","3805142606","","","","","","","","","","Eczane","","","40.83872","31.162609","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"EYLÜL ECZANESİ","active","10000","NİLÜFER","BURSA","","","Türkiye","2242418252","","","","","","","","","","Eczane","","","40.1885281","29.0609636","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"DENİZ ECZANESİ","active","10000","GEBZE","KOCAELİ","","","Türkiye","2626412742","","","","","","","","","","Eczane","","","40.8025157","29.4397941","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"EVİN ECZANESİ","active","10000","SEYHAN","ADANA","","","Türkiye","3224320013","","","","","","","","","","Eczane","","","36.9914194","35.3308285","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"POLEN ECZANESİ","active","10000","Merkez","ADANA","","","Türkiye","","","","","","","","","","","Eczane","","","36.9914194","35.3308285","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"SORAL ECZANESI","active","10000","İSTANBUL HAVALIMANI","İSTANBUL","","","Türkiye","","","","","","","","","","","Eczane","","","41.2768187","28.7301397","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"KIZILAY İLHAN ECZANESİ","active","10000","ÇANKAYA","ANKARA","","","Türkiye","3123859585","","","","","","","","","","Eczane","","","39.8451842","32.9212265","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ÇAĞLAR ECZANESİ","active","10000","KAYAPINAR","DİYARBAKIR","","","Türkiye","4122526067","","","","","","","","","","Eczane","","","37.9653913","40.0815606","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"SÜHEYLA ECZANESİ","active","10000","İSTANBUL HAVALIMANI","İSTANBUL","","","Türkiye","","","","","","","","","","","Eczane","","","41.2768187","28.7301397","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YENİ EMRE ECZANESİ","active","10000","BUCA","İZMİR","","","Türkiye","2324200407","","","","","","","","","","Eczane","","","38.3337361","27.2911248","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YENİ ANDROMEDA ECZANESİ","active","10000","ATAŞEHİR","İSTANBUL","","","Türkiye","2166885330","","","","","","","","","","Eczane","","","40.9869642","29.1319157","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"MEHTAP ECZANESİ","active","10000","BUCA","İZMİR","","","Türkiye","2324405305","","","","","","","","","","Eczane","","","38.3337361","27.2911248","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"HAKAN ECZANESİ","active","10000","BEYLİKDÜZÜ","İSTANBUL","","","Türkiye","5436453132","","","","","","","","","","Eczane","","","40.9910381","28.6498144","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"MELODİ ECZANESİ","active","10000","BAĞCILAR","İSTANBUL","","","Türkiye","3903203260","","","","","","","","","","Eczane","","","41.0456474","28.82472199999999","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"TUBA ECZANESİ","active","10000","KAYAPINAR","DİYARBAKIR","","","Türkiye","5525907609","","","","","","","","","","Eczane","","","37.9653913","40.0815606","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"MEYDAN HABIPLER ECZANESI","active","10000","Merkez","","","","Türkiye","","","","","","","","","","","Eczane","","","38.963745","35.243322","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"GUNAY ECZANESI","active","10000","ANKARA ESENBOĞA HAVALIMANI","ANKARA","","","Türkiye","","","","","","","","","","","Eczane","","","40.1149458","32.9926733","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"DÖRT EYLÜL ECZANESİ","active","10000","TİRE","İZMİR","","","Türkiye","2325115292","","","","","","","","","","Eczane","","","38.089478","27.731838","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"LİMON ECZANESİ","active","10000","ATAKUM","SAMSUN","","","Türkiye","3624575755","","","","","","","","","","Eczane","","","41.2797031","36.3360667","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"PALMIYE ECZANESI","active","10000","DARICA","KOCAELİ","","","Türkiye","","","","","","","","","","","Eczane","","","40.7738633","29.4002978","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"UNAT ECZANESI","active","10000","KEŞAP","GİRESUN","","","Türkiye","","","","","","","","","","","Eczane","","","40.915626","38.513043","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YENI VARSAK ECZANESI","active","10000","ANTALYA HAVALIMANI","ANTALYA","","","Türkiye","","","","","","","","","","","Eczane","","","36.9086961","30.7981855","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ŞERİFE ECZANESİ","active","10000","DÜZİÇİ","OSMANİYE","","","Türkiye","3281111111","","","","","","","","","","Eczane","","","37.240179","36.453317","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"LULEBURGAZ GURPINAR ECZANESI","active","10000","LÜLEBURGAZ","KIRKLARELİ","","","Türkiye","2880000000","","","","","","","","","","Eczane","","","41.402742","27.365646","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"YAREN CİNGÖZ ECZANESİ","active","10000","SEYHAN","ADANA","","","Türkiye","3224532946","","","","","","","","","","Eczane","","","36.9914194","35.3308285","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"MURAT ECZANESİ","active","10000","ATAŞEHİR","İSTANBUL","","","Türkiye","2163243660","","","","","","","","","","Eczane","","","40.9869642","29.1319157","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"DOĞRUSEVER ECZANESİ","active","10000","SAPANCA","SAKARYA","","","Türkiye","2645821111","","","","","","","","","","Eczane","","","40.68968","30.261428","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"DERMAN ECZANESİ","active","10000","PAMUKKALE","DENİZLİ","","","Türkiye","2582661234","","","","","","","","","","Eczane","","","37.9136957","29.1187097","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"SANER ECZANESİ","active","10000","OSMANGAZİ","BURSA","","","Türkiye","2242238403","","","","","","","","","","Eczane","","","40.1885281","29.0609636","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"SAĞLIK ECZANESİ","active","10000","ŞEHZADELER","MANİSA","","","Türkiye","2362343034","","","","","","","","","","Eczane","","","38.5726989","27.5026174","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"UTKU ECZANESİ","active","10000","BOZÜYÜK","BİLECİK","","","Türkiye","2283148822","","","","","","","","","","Eczane","","","39.906058","30.039825","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"AYDIN ECZANESİ","active","10000","İZMİT","KOCAELİ","","","Türkiye","2623222631","","","","","","","","","","Eczane","","","40.7654408","29.9408089","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"DURU ECZANESİ","active","10000","KÖRFEZ","KOCAELİ","","","Türkiye","5414104048","","","","","","","","","","Eczane","","","40.776382","29.737718","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"EYLÜL ECZANESİ","active","10000","TARSUS","MERSİN","","","Türkiye","3246132233","","","","","","","","","","Eczane","","","36.9165612","34.8952102","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"PIRILTI ECZANESİ","active","10000","Merkez","KAYSERİ","","","Türkiye","","","","","","","","","","","Eczane","","","38.720489","35.48259700000001","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"SÜRMELİOĞLU ECZANESİ","active","10000","ATAŞEHİR","İSTANBUL","","","Türkiye","2164707673","","","","","","","","","","Eczane","","","40.9869642","29.1319157","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"KOCATAŞ ECZANESİ","active","10000","SARIYER","İSTANBUL","","","Türkiye","2122185402","","","","","","","","","","Eczane","","","41.1622917","29.0474203","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ÇAKBİL ECZANESİ","active","10000","MERKEZ","EDİRNE","","","Türkiye","2842253195","","","","","","","","","","Eczane","","","41.7","26.5609857","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"HUZUR ECZANESİ","active","10000","YEŞİLLİ","MARDİN","","","Türkiye","4825912517","","","","","","","","","","Eczane","","","37.339608","40.823019","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ALAPLI ECZANESİ","active","10000","ALAPLI","ZONGULDAK","","","Türkiye","3723783844","","","","","","","","","","Eczane","","","41.18269","31.38453","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ŞİFA ECZANESİ","active","10000","TUZLA","İSTANBUL","","","Türkiye","2164230053","","","","","","","","","","Eczane","","","40.8982305","29.3598782","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"MİTHATPAŞA ECZANESİ","active","10000","KARABAĞLAR","İZMİR","","","Türkiye","","","","","","","","","","","Eczane","","","38.3465505","27.0441009","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ELARYA ECZANESİ","active","10000","ESENLER","İSTANBUL","","","Türkiye","2124324252","","","","","","","","","","Eczane","","","41.0576987","28.865506","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ÇITAK ECZANESİ","active","10000","ZEYTİNBURNU","İSTANBUL","","","Türkiye","2125460809","","","","","","","","","","Eczane","","","40.990635","28.89614","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"ECZANE KENTKOOP BÜŞRA","active","10000","ETİMESGUT","ANKARA","","","Türkiye","","","","","","","","","","","Eczane","","","39.8346129","32.6051351","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"BALTALIMANI ECZANESI","active","10000","Merkez","","","","Türkiye","","","","","","","","","","","Eczane","","","38.963745","35.243322","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"AKBUDAK ECZANESİ","active","10000","MERKEZ","KIRIKKALE","","","Türkiye","3182020360","","","","","","","","","","Eczane","","","39.8397835","33.5088782","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"CEVAHİR ECZANESİ","active","10000","BUCA","İZMİR","","","Türkiye","2324388318","","","","","","","","","","Eczane","","","38.3337361","27.2911248","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
"GÜNDÜZ ECZANESİ","active","10000","SULTANGAZİ","İSTANBUL","","","Türkiye","5352876634","","","","","","","","","","Eczane","","","41.1255794","28.8713314","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-18:30","08:30-13:00","Kapalı","","","","","","","https://store-locator.bsscommerce.com/image/location-pin.svg"
